dato,skole,elevdag,laererdag,sfodag,kommentar
2017-03-29,Romolslia skole,ja,ja,ja,
2017-03-30,Romolslia skole,ja,ja,ja,
2017-03-31,Romolslia skole,ja,ja,ja,
2017-04-01,Romolslia skole,nei,nei,nei,Lørdag
2017-04-02,Romolslia skole,nei,nei,nei,Søndag 
2017-04-03,Romolslia skole,ja,ja,ja,
2017-04-04,Romolslia skole,ja,ja,ja,
2017-04-05,Romolslia skole,ja,ja,ja,
2017-04-06,Romolslia skole,ja,ja,ja,
2017-04-07,Romolslia skole,ja,ja,ja,
2017-04-08,Romolslia skole,nei,nei,nei,Lørdag
2017-04-09,Romolslia skole,nei,nei,nei,Søndag 
2017-04-10,Romolslia skole,nei,nei,nei,Påskeferie
2017-04-11,Romolslia skole,nei,nei,nei,Påskeferie
2017-04-12,Romolslia skole,nei,nei,nei,Påskeferie
2017-04-13,Romolslia skole,nei,nei,nei,Påskeferie
2017-04-14,Romolslia skole,nei,nei,nei,Påskeferie
2017-04-15,Romolslia skole,nei,nei,nei,Lørdag
2017-04-16,Romolslia skole,nei,nei,nei,Søndag 
2017-04-17,Romolslia skole,nei,nei,nei,2. Påskedag
2017-04-18,Romolslia skole,ja,ja,ja,
2017-04-19,Romolslia skole,ja,ja,ja,
2017-04-20,Romolslia skole,ja,ja,ja,
2017-04-21,Romolslia skole,ja,ja,ja,
2017-04-22,Romolslia skole,nei,nei,nei,Lørdag
2017-04-23,Romolslia skole,nei,nei,nei,Søndag 
2017-04-24,Romolslia skole,ja,ja,ja,
2017-04-25,Romolslia skole,ja,ja,ja,
2017-04-26,Romolslia skole,ja,ja,ja,
2017-04-27,Romolslia skole,ja,ja,ja,
2017-04-28,Romolslia skole,ja,ja,ja,
2017-04-29,Romolslia skole,nei,nei,nei,Lørdag
2017-04-30,Romolslia skole,nei,nei,nei,Søndag 
2017-05-01,Romolslia skole,nei,nei,nei,1 mai
2017-05-02,Romolslia skole,ja,ja,ja,
2017-05-03,Romolslia skole,ja,ja,ja,
2017-05-04,Romolslia skole,ja,ja,ja,
2017-05-05,Romolslia skole,ja,ja,ja,
2017-05-06,Romolslia skole,nei,nei,nei,Lørdag
2017-05-07,Romolslia skole,nei,nei,nei,Søndag 
2017-05-08,Romolslia skole,ja,ja,ja,
2017-05-09,Romolslia skole,ja,ja,ja,
2017-05-10,Romolslia skole,ja,ja,ja,
2017-05-11,Romolslia skole,ja,ja,ja,
2017-05-12,Romolslia skole,ja,ja,ja,
2017-05-13,Romolslia skole,nei,nei,nei,Lørdag
2017-05-14,Romolslia skole,nei,nei,nei,Søndag 
2017-05-15,Romolslia skole,ja,ja,ja,
2017-05-16,Romolslia skole,ja,ja,ja,
2017-05-17,Romolslia skole,nei,nei,nei,17. mai
2017-05-18,Romolslia skole,ja,ja,ja,
2017-05-19,Romolslia skole,ja,ja,ja,
2017-05-20,Romolslia skole,nei,nei,nei,Lørdag
2017-05-21,Romolslia skole,nei,nei,nei,Søndag 
2017-05-22,Romolslia skole,ja,ja,ja,
2017-05-23,Romolslia skole,ja,ja,ja,
2017-05-24,Romolslia skole,ja,ja,ja,
2017-05-25,Romolslia skole,nei,nei,nei,Kr. hf. fridag
2017-05-26,Romolslia skole,nei,nei,nei,Skole fri
2017-05-27,Romolslia skole,nei,nei,nei,Lørdag
2017-05-28,Romolslia skole,nei,nei,nei,Søndag 
2017-05-29,Romolslia skole,ja,ja,ja,
2017-05-30,Romolslia skole,ja,ja,ja,
2017-05-31,Romolslia skole,ja,ja,ja,
2017-06-01,Romolslia skole,ja,ja,ja,
2017-06-02,Romolslia skole,ja,ja,ja,
2017-06-03,Romolslia skole,nei,nei,nei,Lørdag
2017-06-04,Romolslia skole,nei,nei,nei,Søndag 
2017-06-05,Romolslia skole,nei,nei,nei,2. Pinsedag
2017-06-06,Romolslia skole,ja,ja,ja,
2017-06-07,Romolslia skole,ja,ja,ja,
2017-06-08,Romolslia skole,ja,ja,ja,
2017-06-09,Romolslia skole,ja,ja,ja,
2017-06-10,Romolslia skole,nei,nei,nei,Lørdag
2017-06-11,Romolslia skole,nei,nei,nei,Søndag 
2017-06-12,Romolslia skole,ja,ja,ja,
2017-06-13,Romolslia skole,ja,ja,ja,
2017-06-14,Romolslia skole,ja,ja,ja,
2017-06-15,Romolslia skole,ja,ja,ja,Siste skoledag
2017-06-16,Romolslia skole,nei,nei,nei,BH fri
2017-06-17,Romolslia skole,nei,nei,nei,Sommerferie
2017-06-18,Romolslia skole,nei,nei,nei,Sommerferie
2017-06-19,Romolslia skole,nei,nei,nei,Sommerferie
2017-06-20,Romolslia skole,nei,nei,nei,Sommerferie
2017-06-21,Romolslia skole,nei,nei,nei,Sommerferie
2017-06-22,Romolslia skole,nei,nei,nei,Sommerferie
2017-06-23,Romolslia skole,nei,nei,nei,Sommerferie
2017-06-24,Romolslia skole,nei,nei,nei,Sommerferie
2017-06-25,Romolslia skole,nei,nei,nei,Sommerferie
2017-06-26,Romolslia skole,nei,nei,nei,Sommerferie
2017-06-27,Romolslia skole,nei,nei,nei,Sommerferie
2017-06-28,Romolslia skole,nei,nei,nei,Sommerferie
2017-06-29,Romolslia skole,nei,nei,nei,Sommerferie
2017-06-30,Romolslia skole,nei,nei,nei,Sommerferie
2016-08-01,Rosenborg skole,nei,nei,nei,Sommerferie
2016-08-02,Rosenborg skole,nei,nei,nei,Sommerferie
2016-08-03,Rosenborg skole,nei,nei,nei,Sommerferie
2016-08-04,Rosenborg skole,nei,nei,nei,Sommerferie
2016-08-05,Rosenborg skole,nei,nei,nei,Sommerferie
2016-08-06,Rosenborg skole,nei,nei,nei,Sommerferie
2016-08-07,Rosenborg skole,nei,nei,nei,Sommerferie
2016-08-08,Rosenborg skole,nei,nei,nei,Sommerferie
2016-08-09,Rosenborg skole,nei,nei,nei,Sommerferie
2016-08-10,Rosenborg skole,nei,nei,nei,Sommerferie
2016-08-11,Rosenborg skole,nei,nei,nei,Sommerferie
2016-08-12,Rosenborg skole,nei,nei,nei,Sommerferie
2016-08-13,Rosenborg skole,nei,nei,nei,Sommerferie
2016-08-14,Rosenborg skole,nei,nei,nei,Sommerferie
2016-08-15,Rosenborg skole,ja,ja,ja,Skolestart
2016-08-16,Rosenborg skole,ja,ja,ja,
2016-08-17,Rosenborg skole,ja,ja,ja,
2016-08-18,Rosenborg skole,ja,ja,ja,
2016-08-19,Rosenborg skole,ja,ja,ja,
2016-08-20,Rosenborg skole,nei,nei,nei,Lørdag
2016-08-21,Rosenborg skole,nei,nei,nei,Søndag 
2016-08-22,Rosenborg skole,ja,ja,ja,
2016-08-23,Rosenborg skole,ja,ja,ja,
2016-08-24,Rosenborg skole,ja,ja,ja,
2016-08-25,Rosenborg skole,ja,ja,ja,
2016-08-26,Rosenborg skole,ja,ja,ja,
2016-08-27,Rosenborg skole,nei,nei,nei,Lørdag
2016-08-28,Rosenborg skole,nei,nei,nei,Søndag 
2016-08-29,Rosenborg skole,ja,ja,ja,
2016-08-30,Rosenborg skole,ja,ja,ja,
2016-08-31,Rosenborg skole,ja,ja,ja,
2016-09-01,Rosenborg skole,ja,ja,ja,
2016-09-02,Rosenborg skole,ja,ja,ja,
2016-09-03,Rosenborg skole,nei,nei,nei,Lørdag
2016-09-04,Rosenborg skole,nei,nei,nei,Søndag 
2016-09-05,Rosenborg skole,ja,ja,ja,
2016-09-06,Rosenborg skole,ja,ja,ja,
2016-09-07,Rosenborg skole,ja,ja,ja,
2016-09-08,Rosenborg skole,ja,ja,ja,
2016-09-09,Rosenborg skole,ja,ja,ja,
2016-09-10,Rosenborg skole,nei,nei,nei,Lørdag
2016-09-11,Rosenborg skole,nei,nei,nei,Søndag 
2016-09-12,Rosenborg skole,ja,ja,ja,
2016-09-13,Rosenborg skole,ja,ja,ja,
2016-09-14,Rosenborg skole,ja,ja,ja,
2016-09-15,Rosenborg skole,ja,ja,ja,
2016-09-16,Rosenborg skole,ja,ja,ja,
2016-09-17,Rosenborg skole,nei,nei,nei,Lørdag
2016-09-18,Rosenborg skole,nei,nei,nei,Søndag 
2016-09-19,Rosenborg skole,ja,ja,ja,
2016-09-20,Rosenborg skole,ja,ja,ja,
2016-09-21,Rosenborg skole,ja,ja,ja,
2016-09-22,Rosenborg skole,ja,ja,ja,
2016-09-23,Rosenborg skole,ja,ja,ja,
2016-09-24,Rosenborg skole,nei,nei,nei,Lørdag
2016-09-25,Rosenborg skole,nei,nei,nei,Søndag 
2016-09-26,Rosenborg skole,ja,ja,ja,
2016-09-27,Rosenborg skole,ja,ja,ja,
2016-09-28,Rosenborg skole,ja,ja,ja,
2016-09-29,Rosenborg skole,ja,ja,ja,
2016-09-30,Rosenborg skole,ja,ja,ja,
2016-10-01,Rosenborg skole,nei,nei,nei,Lørdag
2016-10-02,Rosenborg skole,nei,nei,nei,Søndag 
2016-10-03,Rosenborg skole,ja,ja,ja,
2016-10-04,Rosenborg skole,ja,ja,ja,
2016-10-05,Rosenborg skole,ja,ja,ja,
2016-10-06,Rosenborg skole,ja,ja,ja,
2016-10-07,Rosenborg skole,ja,ja,ja,
2016-10-08,Rosenborg skole,nei,nei,nei,Lørdag
2016-10-09,Rosenborg skole,nei,nei,nei,Søndag 
2016-10-10,Rosenborg skole,nei,nei,nei,Høstferie
2016-10-11,Rosenborg skole,nei,nei,nei,Høstferie
2016-10-12,Rosenborg skole,nei,nei,nei,Høstferie
2016-10-13,Rosenborg skole,nei,nei,nei,Høstferie
2016-10-14,Rosenborg skole,nei,nei,nei,Høstferie
2016-10-15,Rosenborg skole,nei,nei,nei,Lørdag
2016-10-16,Rosenborg skole,nei,nei,nei,Søndag 
2016-10-17,Rosenborg skole,Ja,Ja,Ja,
2016-10-18,Rosenborg skole,Ja,Ja,Ja,
2016-10-19,Rosenborg skole,Ja,Ja,Ja,
2016-10-20,Rosenborg skole,Ja,Ja,Ja,
2016-10-21,Rosenborg skole,Ja,Ja,Ja,
2016-10-22,Rosenborg skole,nei,nei,nei,Lørdag
2016-10-23,Rosenborg skole,nei,nei,nei,Søndag 
2016-10-24,Rosenborg skole,Ja,Ja,Ja,
2016-10-25,Rosenborg skole,Ja,Ja,Ja,
2016-10-26,Rosenborg skole,Ja,Ja,Ja,
2016-10-27,Rosenborg skole,Ja,Ja,Ja,
2016-10-28,Rosenborg skole,Ja,Ja,Ja,
2016-10-29,Rosenborg skole,nei,nei,nei,Lørdag
2016-10-30,Rosenborg skole,nei,nei,nei,Søndag 
2016-10-31,Rosenborg skole,ja,ja,ja,
2016-11-01,Rosenborg skole,ja,ja,ja,
2016-11-02,Rosenborg skole,ja,ja,ja,
2016-11-03,Rosenborg skole,ja,ja,ja,
2016-11-04,Rosenborg skole,ja,ja,ja,
2016-11-05,Rosenborg skole,nei,nei,nei,Lørdag
2016-11-06,Rosenborg skole,nei,nei,nei,Søndag 
2016-11-07,Rosenborg skole,ja,ja,ja,
2016-11-08,Rosenborg skole,ja,ja,ja,
2016-11-09,Rosenborg skole,ja,ja,ja,
2016-11-10,Rosenborg skole,ja,ja,ja,
2016-11-11,Rosenborg skole,ja,ja,ja,
2016-11-12,Rosenborg skole,nei,nei,nei,Lørdag
2016-11-13,Rosenborg skole,nei,nei,nei,Søndag 
2016-11-14,Rosenborg skole,ja,ja,ja,
2016-11-15,Rosenborg skole,ja,ja,ja,
2016-11-16,Rosenborg skole,ja,ja,ja,
2016-11-17,Rosenborg skole,ja,ja,ja,
2016-11-18,Rosenborg skole,ja,ja,ja,
2016-11-19,Rosenborg skole,nei,nei,nei,Lørdag
2016-11-20,Rosenborg skole,nei,nei,nei,Søndag 
2016-11-21,Rosenborg skole,ja,ja,ja,
2016-11-22,Rosenborg skole,ja,ja,ja,
2016-11-23,Rosenborg skole,ja,ja,ja,
2016-11-24,Rosenborg skole,ja,ja,ja,
2016-11-25,Rosenborg skole,ja,ja,ja,
2016-11-26,Rosenborg skole,nei,nei,nei,Lørdag
2016-11-27,Rosenborg skole,nei,nei,nei,Søndag 
2016-11-28,Rosenborg skole,ja,ja,ja,
2016-11-29,Rosenborg skole,ja,ja,ja,
2016-11-30,Rosenborg skole,ja,ja,ja,
2016-12-01,Rosenborg skole,ja,ja,ja,
2016-12-02,Rosenborg skole,ja,ja,ja,
2016-12-03,Rosenborg skole,nei,nei,nei,Lørdag
2016-12-04,Rosenborg skole,nei,nei,nei,Søndag 
2016-12-05,Rosenborg skole,ja,ja,ja,
2016-12-06,Rosenborg skole,ja,ja,ja,
2016-12-07,Rosenborg skole,ja,ja,ja,
2016-12-08,Rosenborg skole,ja,ja,ja,
2016-12-09,Rosenborg skole,ja,ja,ja,
2016-12-10,Rosenborg skole,nei,nei,nei,Lørdag
2016-12-11,Rosenborg skole,nei,nei,nei,Søndag 
2016-12-12,Rosenborg skole,ja,ja,ja,
2016-12-13,Rosenborg skole,ja,ja,ja,
2016-12-14,Rosenborg skole,ja,ja,ja,
2016-12-15,Rosenborg skole,ja,ja,ja,
2016-12-16,Rosenborg skole,ja,ja,ja,
2016-12-17,Rosenborg skole,nei,nei,nei,Lørdag
2016-12-18,Rosenborg skole,nei,nei,nei,Søndag 
2016-12-19,Rosenborg skole,ja,ja,ja,
2016-12-20,Rosenborg skole,ja,ja,ja,
2016-12-21,Rosenborg skole,ja,ja,ja,Siste skoledag
2016-12-22,Rosenborg skole,nei,nei,nei,Juleferie
2016-12-23,Rosenborg skole,nei,nei,nei,Juleferie
2016-12-24,Rosenborg skole,nei,nei,nei,Lørdag
2016-12-25,Rosenborg skole,nei,nei,nei,Søndag 
2016-12-26,Rosenborg skole,nei,nei,nei,Juleferie
2016-12-27,Rosenborg skole,nei,nei,nei,Juleferie
2016-12-28,Rosenborg skole,nei,nei,nei,Juleferie
2016-12-29,Rosenborg skole,nei,nei,nei,Juleferie
2016-12-30,Rosenborg skole,nei,nei,nei,Juleferie
2016-12-31,Rosenborg skole,nei,nei,nei,Lørdag
2017-01-01,Rosenborg skole,nei,nei,nei,Søndag/Nyttår
2017-01-02,Rosenborg skole,ja,ja,ja,Først skoledag
2017-01-03,Rosenborg skole,ja,ja,ja,
2017-01-04,Rosenborg skole,ja,ja,ja,
2017-01-05,Rosenborg skole,ja,ja,ja,
2017-01-06,Rosenborg skole,ja,ja,ja,
2017-01-07,Rosenborg skole,nei,nei,nei,Lørdag
2017-01-08,Rosenborg skole,nei,nei,nei,Søndag 
2017-01-09,Rosenborg skole,ja,ja,ja,
2017-01-10,Rosenborg skole,ja,ja,ja,
2017-01-11,Rosenborg skole,ja,ja,ja,
2017-01-12,Rosenborg skole,ja,ja,ja,
2017-01-13,Rosenborg skole,ja,ja,ja,
2017-01-14,Rosenborg skole,nei,nei,nei,Lørdag
2017-01-15,Rosenborg skole,nei,nei,nei,Søndag 
2017-01-16,Rosenborg skole,ja,ja,ja,
2017-01-17,Rosenborg skole,ja,ja,ja,
2017-01-18,Rosenborg skole,ja,ja,ja,
2017-01-19,Rosenborg skole,ja,ja,ja,
2017-01-20,Rosenborg skole,ja,ja,ja,
2017-01-21,Rosenborg skole,nei,nei,nei,Lørdag
2017-01-22,Rosenborg skole,nei,nei,nei,Søndag 
2017-01-23,Rosenborg skole,ja,ja,ja,
2017-01-24,Rosenborg skole,ja,ja,ja,
2017-01-25,Rosenborg skole,ja,ja,ja,
2017-01-26,Rosenborg skole,ja,ja,ja,
2017-01-27,Rosenborg skole,ja,ja,ja,Skole fri/ Barnehage fri
2017-01-28,Rosenborg skole,nei,nei,nei,Lørdag
2017-01-29,Rosenborg skole,nei,nei,nei,Søndag 
2017-01-30,Rosenborg skole,ja,ja,ja,
2017-01-31,Rosenborg skole,ja,ja,ja,
2017-02-01,Rosenborg skole,ja,ja,ja,
2017-02-02,Rosenborg skole,ja,ja,ja,
2017-02-03,Rosenborg skole,ja,ja,ja,
2017-02-04,Rosenborg skole,nei,nei,nei,Lørdag
2017-02-05,Rosenborg skole,nei,nei,nei,Søndag 
2017-02-06,Rosenborg skole,ja,ja,ja,
2017-02-07,Rosenborg skole,ja,ja,ja,
2017-02-08,Rosenborg skole,ja,ja,ja,
2017-02-09,Rosenborg skole,ja,ja,ja,
2017-02-10,Rosenborg skole,ja,ja,ja,
2017-02-11,Rosenborg skole,nei,nei,nei,Lørdag
2017-02-12,Rosenborg skole,nei,nei,nei,Søndag 
2017-02-13,Rosenborg skole,ja,ja,ja,
2017-02-14,Rosenborg skole,ja,ja,ja,
2017-02-15,Rosenborg skole,ja,ja,ja,
2017-02-16,Rosenborg skole,ja,ja,ja,
2017-02-17,Rosenborg skole,ja,ja,ja,
2017-02-18,Rosenborg skole,nei,nei,nei,Lørdag
2017-02-19,Rosenborg skole,nei,nei,nei,Søndag 
2017-02-20,Rosenborg skole,nei,nei,nei,Vinterferie
2017-02-21,Rosenborg skole,nei,nei,nei,Vinterferie
2017-02-22,Rosenborg skole,nei,nei,nei,Vinterferie
2017-02-23,Rosenborg skole,nei,nei,nei,Vinterferie
2017-02-24,Rosenborg skole,nei,nei,nei,Vinterferie
2017-02-25,Rosenborg skole,nei,nei,nei,Lørdag
2017-02-26,Rosenborg skole,nei,nei,nei,Søndag 
2017-02-27,Rosenborg skole,ja,ja,ja,
2017-02-28,Rosenborg skole,ja,ja,ja,
2017-03-01,Rosenborg skole,ja,ja,ja,
2017-03-02,Rosenborg skole,ja,ja,ja,
2017-03-03,Rosenborg skole,ja,ja,ja,
2017-03-04,Rosenborg skole,nei,nei,nei,Lørdag
2017-03-05,Rosenborg skole,nei,nei,nei,Søndag 
2017-03-06,Rosenborg skole,ja,ja,ja,
2017-03-07,Rosenborg skole,ja,ja,ja,
2017-03-08,Rosenborg skole,ja,ja,ja,
2017-03-09,Rosenborg skole,ja,ja,ja,
2017-03-10,Rosenborg skole,ja,ja,ja,
2017-03-11,Rosenborg skole,nei,nei,nei,Lørdag
2017-03-12,Rosenborg skole,nei,nei,nei,Søndag 
2017-03-13,Rosenborg skole,ja,ja,ja,
2017-03-14,Rosenborg skole,ja,ja,ja,
2017-03-15,Rosenborg skole,ja,ja,ja,
2017-03-16,Rosenborg skole,ja,ja,ja,
2017-03-17,Rosenborg skole,ja,ja,ja,
2017-03-18,Rosenborg skole,nei,nei,nei,Lørdag
2017-03-19,Rosenborg skole,nei,nei,nei,Søndag 
2017-03-20,Rosenborg skole,ja,ja,ja,
2017-03-21,Rosenborg skole,ja,ja,ja,
2017-03-22,Rosenborg skole,ja,ja,ja,
2017-03-23,Rosenborg skole,ja,ja,ja,
2017-03-24,Rosenborg skole,ja,ja,ja,
2017-03-25,Rosenborg skole,nei,nei,nei,Lørdag
2017-03-26,Rosenborg skole,nei,nei,nei,Søndag 
2017-03-27,Rosenborg skole,ja,ja,ja,
2017-03-28,Rosenborg skole,ja,ja,ja,
2017-03-29,Rosenborg skole,ja,ja,ja,
2017-03-30,Rosenborg skole,ja,ja,ja,
2017-03-31,Rosenborg skole,ja,ja,ja,
2017-04-01,Rosenborg skole,nei,nei,nei,Lørdag
2017-04-02,Rosenborg skole,nei,nei,nei,Søndag 
2017-04-03,Rosenborg skole,ja,ja,ja,
2017-04-04,Rosenborg skole,ja,ja,ja,
2017-04-05,Rosenborg skole,ja,ja,ja,
2017-04-06,Rosenborg skole,ja,ja,ja,
2017-04-07,Rosenborg skole,ja,ja,ja,
2017-04-08,Rosenborg skole,nei,nei,nei,Lørdag
2017-04-09,Rosenborg skole,nei,nei,nei,Søndag 
2017-04-10,Rosenborg skole,nei,nei,nei,Påskeferie
2017-04-11,Rosenborg skole,nei,nei,nei,Påskeferie
2017-04-12,Rosenborg skole,nei,nei,nei,Påskeferie
2017-04-13,Rosenborg skole,nei,nei,nei,Påskeferie
2017-04-14,Rosenborg skole,nei,nei,nei,Påskeferie
2017-04-15,Rosenborg skole,nei,nei,nei,Lørdag
2017-04-16,Rosenborg skole,nei,nei,nei,Søndag 
2017-04-17,Rosenborg skole,nei,nei,nei,2. Påskedag
2017-04-18,Rosenborg skole,ja,ja,ja,
2017-04-19,Rosenborg skole,ja,ja,ja,
2017-04-20,Rosenborg skole,ja,ja,ja,
2017-04-21,Rosenborg skole,ja,ja,ja,
2017-04-22,Rosenborg skole,nei,nei,nei,Lørdag
2017-04-23,Rosenborg skole,nei,nei,nei,Søndag 
2017-04-24,Rosenborg skole,ja,ja,ja,
2017-04-25,Rosenborg skole,ja,ja,ja,
2017-04-26,Rosenborg skole,ja,ja,ja,
2017-04-27,Rosenborg skole,ja,ja,ja,
2017-04-28,Rosenborg skole,ja,ja,ja,
2017-04-29,Rosenborg skole,nei,nei,nei,Lørdag
2017-04-30,Rosenborg skole,nei,nei,nei,Søndag 
2017-05-01,Rosenborg skole,nei,nei,nei,1 mai
2017-05-02,Rosenborg skole,ja,ja,ja,
2017-05-03,Rosenborg skole,ja,ja,ja,
2017-05-04,Rosenborg skole,ja,ja,ja,
2017-05-05,Rosenborg skole,ja,ja,ja,
2017-05-06,Rosenborg skole,nei,nei,nei,Lørdag
2017-05-07,Rosenborg skole,nei,nei,nei,Søndag 
2017-05-08,Rosenborg skole,ja,ja,ja,
2017-05-09,Rosenborg skole,ja,ja,ja,
2017-05-10,Rosenborg skole,ja,ja,ja,
2017-05-11,Rosenborg skole,ja,ja,ja,
2017-05-12,Rosenborg skole,ja,ja,ja,
2017-05-13,Rosenborg skole,nei,nei,nei,Lørdag
2017-05-14,Rosenborg skole,nei,nei,nei,Søndag 
2017-05-15,Rosenborg skole,ja,ja,ja,
2017-05-16,Rosenborg skole,ja,ja,ja,
2017-05-17,Rosenborg skole,nei,nei,nei,17. mai
2017-05-18,Rosenborg skole,ja,ja,ja,
2017-05-19,Rosenborg skole,ja,ja,ja,
2017-05-20,Rosenborg skole,nei,nei,nei,Lørdag
2017-05-21,Rosenborg skole,nei,nei,nei,Søndag 
2017-05-22,Rosenborg skole,ja,ja,ja,
2017-05-23,Rosenborg skole,ja,ja,ja,
2017-05-24,Rosenborg skole,ja,ja,ja,
2017-05-25,Rosenborg skole,nei,nei,nei,Kr. hf. fridag
2017-05-26,Rosenborg skole,nei,nei,nei,Skole fri
2017-05-27,Rosenborg skole,nei,nei,nei,Lørdag
2017-05-28,Rosenborg skole,nei,nei,nei,Søndag 
2017-05-29,Rosenborg skole,ja,ja,ja,
2017-05-30,Rosenborg skole,ja,ja,ja,
2017-05-31,Rosenborg skole,ja,ja,ja,
2017-06-01,Rosenborg skole,ja,ja,ja,
2017-06-02,Rosenborg skole,ja,ja,ja,
2017-06-03,Rosenborg skole,nei,nei,nei,Lørdag
2017-06-04,Rosenborg skole,nei,nei,nei,Søndag 
2017-06-05,Rosenborg skole,nei,nei,nei,2. Pinsedag
2017-06-06,Rosenborg skole,ja,ja,ja,
2017-06-07,Rosenborg skole,ja,ja,ja,
2017-06-08,Rosenborg skole,ja,ja,ja,
2017-06-09,Rosenborg skole,ja,ja,ja,
2017-06-10,Rosenborg skole,nei,nei,nei,Lørdag
2017-06-11,Rosenborg skole,nei,nei,nei,Søndag 
2017-06-12,Rosenborg skole,ja,ja,ja,
2017-06-13,Rosenborg skole,ja,ja,ja,
2017-06-14,Rosenborg skole,ja,ja,ja,
2017-06-15,Rosenborg skole,ja,ja,ja,Siste skoledag
2017-06-16,Rosenborg skole,nei,nei,nei,BH fri
2017-06-17,Rosenborg skole,nei,nei,nei,Sommerferie
2017-06-18,Rosenborg skole,nei,nei,nei,Sommerferie
2017-06-19,Rosenborg skole,nei,nei,nei,Sommerferie
2017-06-20,Rosenborg skole,nei,nei,nei,Sommerferie
2017-06-21,Rosenborg skole,nei,nei,nei,Sommerferie
2017-06-22,Rosenborg skole,nei,nei,nei,Sommerferie
2017-06-23,Rosenborg skole,nei,nei,nei,Sommerferie
2017-06-24,Rosenborg skole,nei,nei,nei,Sommerferie
2017-06-25,Rosenborg skole,nei,nei,nei,Sommerferie
2017-06-26,Rosenborg skole,nei,nei,nei,Sommerferie
2017-06-27,Rosenborg skole,nei,nei,nei,Sommerferie
2017-06-28,Rosenborg skole,nei,nei,nei,Sommerferie
2017-06-29,Rosenborg skole,nei,nei,nei,Sommerferie
2017-06-30,Rosenborg skole,nei,nei,nei,Sommerferie
2016-08-01,Rosten skole,nei,nei,nei,Sommerferie
2016-08-02,Rosten skole,nei,nei,nei,Sommerferie
2016-08-03,Rosten skole,nei,nei,nei,Sommerferie
2016-08-04,Rosten skole,nei,nei,nei,Sommerferie
2016-08-05,Rosten skole,nei,nei,nei,Sommerferie
2016-08-06,Rosten skole,nei,nei,nei,Sommerferie
2016-08-07,Rosten skole,nei,nei,nei,Sommerferie
2016-08-08,Rosten skole,nei,nei,nei,Sommerferie
2016-08-09,Rosten skole,nei,nei,nei,Sommerferie
2016-08-10,Rosten skole,nei,nei,nei,Sommerferie
2016-08-11,Rosten skole,nei,nei,nei,Sommerferie
2016-08-12,Rosten skole,nei,nei,nei,Sommerferie
2016-08-13,Rosten skole,nei,nei,nei,Sommerferie
2016-08-14,Rosten skole,nei,nei,nei,Sommerferie
2016-08-15,Rosten skole,ja,ja,ja,Skolestart
2016-08-16,Rosten skole,ja,ja,ja,
2016-08-17,Rosten skole,ja,ja,ja,
2016-08-18,Rosten skole,ja,ja,ja,
2016-08-19,Rosten skole,ja,ja,ja,
2016-08-20,Rosten skole,nei,nei,nei,Lørdag
2016-08-21,Rosten skole,nei,nei,nei,Søndag 
2016-08-22,Rosten skole,ja,ja,ja,
2016-08-23,Rosten skole,ja,ja,ja,
2016-08-24,Rosten skole,ja,ja,ja,
2016-08-25,Rosten skole,ja,ja,ja,
2016-08-26,Rosten skole,ja,ja,ja,
2016-08-27,Rosten skole,nei,nei,nei,Lørdag
2016-08-28,Rosten skole,nei,nei,nei,Søndag 
2016-08-29,Rosten skole,ja,ja,ja,
2016-08-30,Rosten skole,ja,ja,ja,
2016-08-31,Rosten skole,ja,ja,ja,
2016-09-01,Rosten skole,ja,ja,ja,
2016-09-02,Rosten skole,ja,ja,ja,
2016-09-03,Rosten skole,nei,nei,nei,Lørdag
2016-09-04,Rosten skole,nei,nei,nei,Søndag 
2016-09-05,Rosten skole,ja,ja,ja,
2016-09-06,Rosten skole,ja,ja,ja,
2016-09-07,Rosten skole,ja,ja,ja,
2016-09-08,Rosten skole,ja,ja,ja,
2016-09-09,Rosten skole,ja,ja,ja,
2016-09-10,Rosten skole,nei,nei,nei,Lørdag
2016-09-11,Rosten skole,nei,nei,nei,Søndag 
2016-09-12,Rosten skole,ja,ja,ja,
2016-09-13,Rosten skole,ja,ja,ja,
2016-09-14,Rosten skole,ja,ja,ja,
2016-09-15,Rosten skole,ja,ja,ja,
2016-09-16,Rosten skole,ja,ja,ja,
2016-09-17,Rosten skole,nei,nei,nei,Lørdag
2016-09-18,Rosten skole,nei,nei,nei,Søndag 
2016-09-19,Rosten skole,ja,ja,ja,
2016-09-20,Rosten skole,ja,ja,ja,
2016-09-21,Rosten skole,ja,ja,ja,
2016-09-22,Rosten skole,ja,ja,ja,
2016-09-23,Rosten skole,ja,ja,ja,
2016-09-24,Rosten skole,nei,nei,nei,Lørdag
2016-09-25,Rosten skole,nei,nei,nei,Søndag 
2016-09-26,Rosten skole,ja,ja,ja,
2016-09-27,Rosten skole,ja,ja,ja,
2016-09-28,Rosten skole,ja,ja,ja,
2016-09-29,Rosten skole,ja,ja,ja,
2016-09-30,Rosten skole,ja,ja,ja,
2016-10-01,Rosten skole,nei,nei,nei,Lørdag
2016-10-02,Rosten skole,nei,nei,nei,Søndag 
2016-10-03,Rosten skole,ja,ja,ja,
2016-10-04,Rosten skole,ja,ja,ja,
2016-10-05,Rosten skole,ja,ja,ja,
2016-10-06,Rosten skole,ja,ja,ja,
2016-10-07,Rosten skole,ja,ja,ja,
2016-10-08,Rosten skole,nei,nei,nei,Lørdag
